04/07/2023 03:41:41,0,0
04/07/2023 03:42:11,0,0
04/07/2023 03:42:41,0,0
04/07/2023 03:43:11,0,0
04/07/2023 03:43:41,1,0
04/07/2023 03:44:12,0,0
04/07/2023 03:44:42,0,0
04/07/2023 03:45:12,0,0
04/07/2023 03:45:42,0,0
04/07/2023 03:46:12,0,0
04/07/2023 03:46:42,0,0
04/07/2023 03:47:13,0,0
04/07/2023 03:47:43,1,0
04/07/2023 03:48:13,0,0
04/07/2023 03:48:43,0,0
04/07/2023 03:49:13,2,0
04/07/2023 03:49:43,0,0
04/07/2023 03:50:14,0,0
04/07/2023 03:50:44,0,0
04/07/2023 03:51:14,0,0
04/07/2023 03:51:44,1,0
04/07/2023 03:52:14,0,0
04/07/2023 03:52:45,0,0
04/07/2023 03:53:15,0,0
04/07/2023 03:53:45,0,0
04/07/2023 03:54:15,1,0
04/07/2023 03:54:45,1,0
04/07/2023 03:55:15,0,0
04/07/2023 03:55:46,0,0
04/07/2023 03:56:16,0,0
04/07/2023 03:56:46,1,0
04/07/2023 03:57:16,0,0
04/07/2023 03:57:46,0,0
04/07/2023 03:58:16,0,0
04/07/2023 03:58:47,2,0
04/07/2023 03:59:17,0,0
04/07/2023 03:59:47,0,0
04/07/2023 04:00:17,0,0
04/07/2023 04:00:47,2,0
04/07/2023 04:01:18,0,0
04/07/2023 04:01:48,1,0
04/07/2023 04:02:18,0,0
04/07/2023 04:02:48,0,1
04/07/2023 04:03:18,0,0
04/07/2023 04:03:49,0,0
04/07/2023 04:04:19,0,0
04/07/2023 04:04:49,0,0
04/07/2023 04:05:19,0,0
04/07/2023 04:05:49,0,0
04/07/2023 04:06:20,0,0
04/07/2023 04:06:50,0,0
04/07/2023 04:07:20,0,0
04/07/2023 04:07:50,3,0
04/07/2023 04:08:20,1,0
04/07/2023 04:08:51,0,0
04/07/2023 04:09:21,0,0
04/07/2023 04:09:51,0,0
04/07/2023 04:10:21,1,1
04/07/2023 04:10:51,1,0
04/07/2023 04:11:22,1,1
04/07/2023 04:11:52,0,0
04/07/2023 04:12:22,0,0
04/07/2023 04:12:52,0,0
04/07/2023 04:13:22,0,0
04/07/2023 04:13:52,0,0
04/07/2023 04:14:23,1,0
04/07/2023 04:14:53,0,0
04/07/2023 04:15:23,0,0
04/07/2023 04:15:53,0,2
04/07/2023 04:16:23,0,0
04/07/2023 04:16:54,1,1
04/07/2023 04:17:24,0,0
04/07/2023 04:17:54,0,0
04/07/2023 04:18:24,1,1
04/07/2023 04:18:54,0,0
04/07/2023 04:19:25,1,0
04/07/2023 04:19:55,0,0
04/07/2023 04:20:25,0,0
04/07/2023 04:20:55,0,1
04/07/2023 04:21:25,0,0
04/07/2023 04:21:56,0,0
04/07/2023 04:22:26,0,0
04/07/2023 04:22:56,0,0
04/07/2023 04:23:26,1,0
04/07/2023 04:23:56,0,0
04/07/2023 04:24:26,1,0
04/07/2023 04:24:57,2,0
04/07/2023 04:25:27,0,0
04/07/2023 04:25:57,0,0
04/07/2023 04:26:27,1,0
04/07/2023 04:26:57,0,0
04/07/2023 04:27:28,1,0
04/07/2023 04:27:58,0,0
04/07/2023 04:28:28,0,0
04/07/2023 04:28:58,0,0
04/07/2023 04:29:28,0,0
04/07/2023 04:29:58,0,2
04/07/2023 04:30:29,1,0
04/07/2023 04:30:59,0,0
04/07/2023 04:31:29,0,0
04/07/2023 04:31:59,0,0
04/07/2023 04:32:29,0,0
04/07/2023 04:33:00,2,1
